# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
0.5;-1.75;1.85;-2.25;1.439618004888797
23.0;8.0;1.85;-2.25;23.502872164907846
0.5;2.0;1.71;1.81;1.2248265183282079
0.5;2.0;1.71;1.81;1.2248265183282079
0.5;2.0;1.71;1.81;1.2248265183282079
2.0;0.5;1.71;1.81;1.3417153200288057
15.5;8.0;1.71;1.81;15.115561517853049
2.0;11.0;2.02;7.45;3.550056337581138
2.0;11.0;2.02;7.45;3.550056337581138
0.5;8.0;2.02;7.45;1.6164467204334325
3.5;3.5;2.02;7.45;4.218163107325273
3.5;3.5;2.02;7.45;4.218163107325273
2.0;11.0;2.49;7.6;3.4351273629954395
2.0;5.0;2.49;7.6;2.6457702092207476
2.0;6.5;2.49;7.6;1.2042009799032716
2.0;11.0;2.49;7.6;3.4351273629954395
2.0;11.0;2.49;7.6;3.4351273629954395
2.0;5.0;1.52;9.32;4.34658486630596
2.0;6.5;1.52;9.32;2.8605593858544522
3.5;3.5;1.52;9.32;6.147584891646475
3.5;3.5;1.52;9.32;6.147584891646475
3.5;3.5;1.52;9.32;6.147584891646475
0.5;5.0;0.78;10.94;5.946595664748024
3.5;3.5;0.78;10.94;7.921615996752178
23.0;8.0;0.78;10.94;22.413656551308176
0.5;12.5;0.78;10.94;1.5849290204927164
11.0;3.5;0.78;10.94;12.641281580599333
2.0;3.5;1.39;6.61;3.1692585883767834
3.5;3.5;1.39;6.61;3.7582176626693675
3.5;3.5;1.39;6.61;3.7582176626693675
2.0;11.0;1.39;6.61;4.4321777942677345
3.5;3.5;1.39;6.61;3.7582176626693675
5.0;8.0;4.51;7.63;0.6140032573203503
3.5;8.0;4.51;7.63;1.0756393447619883
11.0;8.0;4.51;7.63;6.500538439237168
5.0;3.5;4.51;7.63;4.158966217703625
9.5;8.0;4.51;7.63;5.003698632012124
11.0;5.0;6.0;7.88;5.770129981204929
9.5;5.0;6.0;7.88;4.532593076815963
11.0;5.0;6.0;7.88;5.770129981204929
5.0;3.5;6.0;7.88;4.492705198430006
11.0;5.0;6.0;7.88;5.770129981204929
6.5;3.5;9.08;7.24;4.543566880766696
12.5;8.0;9.08;7.24;3.503426893771297
12.5;8.0;9.08;7.24;3.503426893771297
11.0;8.0;9.08;7.24;2.064945519862449
12.5;6.5;9.08;7.24;3.4991427521608776
11.0;5.0;10.62;3.87;1.1921828718783039
11.0;5.0;10.62;3.87;1.1921828718783039
11.0;5.0;10.62;3.87;1.1921828718783039
11.0;5.0;10.62;3.87;1.1921828718783039
11.0;5.0;10.62;3.87;1.1921828718783039
11.0;8.0;10.99;7.19;0.810061726043145
11.0;8.0;10.99;7.19;0.810061726043145
6.5;3.5;10.99;7.19;5.81172951882656
6.5;3.5;10.99;7.19;5.81172951882656
6.5;3.5;10.99;7.19;5.81172951882656
11.0;8.0;11.76;7.76;0.7969943538068509
11.0;5.0;11.76;7.76;2.8627259736132618
11.0;5.0;11.76;7.76;2.8627259736132618
11.0;5.0;11.76;7.76;2.8627259736132618
11.0;8.0;11.76;7.76;0.7969943538068509
11.0;6.5;11.39;5.0;1.549870962370739
12.5;6.5;11.39;5.0;1.866038584810078
9.5;5.0;11.39;5.0;1.8900000000000006
9.5;5.0;11.39;5.0;1.8900000000000006
9.5;5.0;11.39;5.0;1.8900000000000006
11.0;8.0;12.95;5.25;3.3712015662075143
6.5;8.0;12.95;5.25;7.011775809308223
11.0;5.0;12.95;5.25;1.9659603251337492
6.5;8.0;12.95;5.25;7.011775809308223
12.5;6.5;12.95;5.25;1.328533025558642
12.5;8.0;13.46;7.85;0.9716480844420997
15.5;3.5;13.46;7.85;4.804591553920061
12.5;8.0;13.46;7.85;0.9716480844420997
12.5;8.0;13.46;7.85;0.9716480844420997
12.5;8.0;13.46;7.85;0.9716480844420997
12.5;3.5;14.98;7.55;4.7489893661704485
15.5;8.0;14.98;7.55;0.6876772498781675
14.0;3.5;14.98;7.55;4.166881327803805
17.0;8.0;14.98;7.55;2.069516851827981
15.5;8.0;14.98;7.55;0.6876772498781675
23.0;8.0;21.45;6.62;2.0753072061745463
20.0;3.5;21.45;6.62;3.4404796177277372
20.0;3.5;21.45;6.62;3.4404796177277372
20.0;8.0;21.45;6.62;2.0017242567346774
23.0;8.0;21.45;6.62;2.0753072061745463
23.0;8.0;21.84;5.16;3.067767918210242
26.0;5.0;21.84;5.16;4.1630757860024605
20.0;3.5;21.84;5.16;2.478144467136652
23.0;8.0;21.84;5.16;3.067767918210242
20.0;3.5;21.84;5.16;2.478144467136652
23.0;8.0;22.38;3.94;4.107067080046296
23.0;8.0;22.38;3.94;4.107067080046296
26.0;6.5;22.38;3.94;4.433734317705563
21.5;6.5;22.38;3.94;2.707027890510181
23.0;8.0;22.38;3.94;4.107067080046296
23.0;8.0;22.3;6.36;1.7831432920547912
20.0;8.0;22.3;6.36;2.824818578245336
23.0;8.0;22.3;6.36;1.7831432920547912
20.0;8.0;22.3;6.36;2.824818578245336
23.0;8.0;22.3;6.36;1.7831432920547912
2.0;-12.25;28.12;7.57;32.78851628238155
2.0;-12.25;28.12;7.57;32.78851628238155
2.0;-12.25;28.12;7.57;32.78851628238155
26.0;8.0;28.12;7.57;2.1631689716709612
23.0;8.0;28.12;7.57;5.138024912356888
3.5;3.5;31.78;7.62;28.578537401343688
2.0;-12.25;31.78;7.62;35.8003533502115
2.0;-12.25;31.78;7.62;35.8003533502115
2.0;-12.25;31.78;7.62;35.8003533502115
20.0;8.0;31.78;7.62;11.786127438645826
2.0;-12.25;32.16;7.08;35.82282093861397
2.0;-12.25;32.16;7.08;35.82282093861397
-14.5;-9.25;32.16;7.08;49.43505335285884
0.5;-1.75;32.16;7.08;32.86829018978626
2.0;-12.25;32.16;7.08;35.82282093861397
32.0;3.5;32.68;3.48;0.6802940540677976
32.0;6.5;32.68;3.48;3.0956097945316037
2.0;-12.25;32.68;3.48;34.47746075336755
0.5;-1.75;32.68;3.48;32.60222845144178
26.0;8.0;32.68;3.48;8.065531600582815
23.0;8.0;23.5;4.22;3.8129253861044803
23.0;8.0;23.5;4.22;3.8129253861044803
27.5;8.0;23.5;4.22;5.503489801934769
23.0;8.0;23.5;4.22;3.8129253861044803
23.0;8.0;23.5;4.22;3.8129253861044803
24.5;6.5;25.23;7.78;1.4735331689514157
23.0;8.0;25.23;7.78;2.24082574065901
15.5;3.5;25.23;7.78;10.629736591280144
27.5;8.0;25.23;7.78;2.280635876241536
24.5;6.5;25.23;7.78;1.4735331689514157
-22.0;-9.25;-23.9;-9.65;1.9416487838947585
-22.0;-9.25;-23.9;-9.65;1.9416487838947585
-20.5;-9.25;-23.9;-9.65;3.4234485537247363
-22.0;-9.25;-23.9;-9.65;1.9416487838947585
-20.5;-9.25;-23.9;-9.65;3.4234485537247363
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-20.5;-10.75;-19.65;-10.7;0.8514693182963214
-20.5;-10.75;-19.65;-10.7;0.8514693182963214
-14.5;-9.25;-19.65;-10.7;5.350233639758173
-19.0;-9.25;-19.65;-10.7;1.589024858207069
-20.5;-10.75;-19.65;-10.7;0.8514693182963214
-13.0;-10.75;-17.35;-11.2;4.373213921133977
-16.0;-9.25;-17.35;-11.2;2.3717082451262845
-17.5;-10.75;-17.35;-11.2;0.4743416490252558
-16.0;-10.75;-17.35;-11.2;1.4230249470757717
-13.0;-10.75;-17.35;-11.2;4.373213921133977
-19.0;-9.25;-15.5;-9.6;3.5174564673923117
-14.5;-9.25;-15.5;-9.6;1.0594810050208545
-14.5;-9.25;-15.5;-9.6;1.0594810050208545
-14.5;-9.25;-15.5;-9.6;1.0594810050208545
-14.5;-9.25;-15.5;-9.6;1.0594810050208545
-7.0;-10.75;-12.9;-10.5;5.905294234837076
-8.5;-10.75;-12.9;-10.5;4.407096549884062
-7.0;-10.75;-12.9;-10.5;5.905294234837076
-8.5;-10.75;-12.9;-10.5;4.407096549884062
-8.5;-10.75;-12.9;-10.5;4.407096549884062
-5.5;-9.25;-10.55;-9.9;5.091659847240388
-16.0;-10.75;-10.55;-9.9;5.5158861482086445
-11.5;-9.25;-10.55;-9.9;1.1510864433221335
-11.5;-10.75;-10.55;-9.9;1.2747548783981955
-11.5;-9.25;-10.55;-9.9;1.1510864433221335
32.0;3.5;-9.2;-10.75;43.5947531246594
-13.0;-10.75;-9.2;-10.75;3.8000000000000007
-11.5;-9.25;-9.2;-10.75;2.745906043549197
-11.5;-9.25;-9.2;-10.75;2.745906043549197
32.0;3.5;-9.2;-10.75;43.5947531246594
-8.5;-9.25;-6.35;-10.2;2.3505318547086316
32.0;3.5;-6.35;-10.2;40.72361108742691
-11.5;-9.25;-6.35;-10.2;5.236888389110465
32.0;3.5;-6.35;-10.2;40.72361108742691
-7.0;-9.25;-6.35;-10.2;1.1510864433221335
-2.5;-9.25;-4.1;-9.9;1.726991603917054
-2.5;-9.25;-4.1;-9.9;1.726991603917054
32.0;3.5;-4.1;-9.9;38.50675265456697
-2.5;-9.25;-4.1;-9.9;1.726991603917054
-7.0;-10.75;-4.1;-9.9;3.0220026472523154
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;3.5;-2.05;-11.1;37.04811061309335
23.0;3.5;-2.05;-11.1;28.994180450566283
32.0;5.0;-2.05;-11.1;37.66447264996551
26.0;5.0;-0.95;-9.95;30.818906534788024
24.5;5.0;-0.95;-9.95;29.516182002420297
32.0;5.0;-0.95;-9.95;36.182937968053395
20.0;3.5;-0.95;-9.95;24.89588319381339
24.5;5.0;-0.95;-9.95;29.516182002420297
26.0;5.0;0.85;-18.55;34.45468037872359
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;3.5;0.85;-18.55;38.16444680589514
29.0;3.5;0.85;-18.55;35.757866267438274
32.0;5.0;0.85;-18.55;39.0502880911268
24.5;3.5;1.15;-15.15;29.88385851927425
-7.0;-9.25;1.15;-15.15;10.061436279180025
32.0;5.0;1.15;-15.15;36.84759150880828
24.5;3.5;1.15;-15.15;29.88385851927425
24.5;3.5;1.15;-15.15;29.88385851927425
-1.0;-9.25;0.75;-13.05;4.18359892915179
26.0;5.0;0.75;-13.05;31.038121721521744
32.0;5.0;0.75;-13.05;36.088294501125986
0.5;-15.25;0.75;-13.05;2.2141589825484522
-2.5;-9.25;0.75;-13.05;5.000249993750313
24.5;5.0;1.55;-11.95;28.530772860194304
